t,x,y,z,vx,vy,vz
54180,-6107.62,16533.2,0,-4.88067,-1.41967,0
54190,-6174.82,16513.9,0,-4.87462,-1.43626,0
54200,-6241.93,16494.4,0,-4.86851,-1.45281,0
54210,-6308.97,16474.7,0,-4.86234,-1.46933,0
54220,-6375.92,16454.7,0,-4.85611,-1.48581,0
54230,-6442.78,16434.6,0,-4.84982,-1.50226,0
54240,-6509.56,16414.1,0,-4.84347,-1.51868,0
54250,-6576.25,16393.5,0,-4.83705,-1.53505,0
54260,-6642.86,16372.6,0,-4.83058,-1.5514,0
54270,-6709.38,16351.6,0,-4.82404,-1.5677,0
54280,-6775.81,16330.3,0,-4.81745,-1.58398,0
54290,-6842.14,16308.7,0,-4.81079,-1.60021,0
54300,-6908.39,16287,0,-4.80408,-1.61641,0
54310,-6974.55,16265,0,-4.79731,-1.63257,0
54320,-7040.61,16242.8,0,-4.79047,-1.64869,0
54330,-7106.58,16220.3,0,-4.78358,-1.66478,0
54340,-7172.46,16197.7,0,-4.77663,-1.68083,0
54350,-7238.24,16174.8,0,-4.76963,-1.69684,0
54360,-7303.93,16151.7,0,-4.76256,-1.71281,0
54370,-7369.52,16128.4,0,-4.75544,-1.72875,0
54380,-7435.02,16104.9,0,-4.74826,-1.74464,0
54390,-7500.41,16081.1,0,-4.74102,-1.7605,0
54400,-7565.71,16057.2,0,-4.73372,-1.77632,0
54410,-7630.91,16033,0,-4.72637,-1.79209,0
54420,-7696,16008.6,0,-4.71896,-1.80783,0
54430,-7761,15984,0,-4.71149,-1.82353,0
54440,-7825.9,15959.1,0,-4.70397,-1.83919,0
54450,-7890.69,15934.1,0,-4.6964,-1.85481,0
54460,-7955.38,15908.8,0,-4.68876,-1.87039,0
54470,-8019.96,15883.3,0,-4.68108,-1.88593,0
54480,-8084.44,15857.6,0,-4.67333,-1.90143,0
54490,-8148.82,15831.7,0,-4.66554,-1.91688,0
54500,-8213.08,15805.6,0,-4.65768,-1.9323,0
54510,-8277.24,15779.2,0,-4.64978,-1.94767,0
54520,-8341.3,15752.7,0,-4.64182,-1.96301,0
54530,-8405.24,15725.9,0,-4.6338,-1.9783,0
54540,-8469.08,15699,0,-4.62574,-1.99354,0
54550,-8532.8,15671.8,0,-4.61762,-2.00875,0
54560,-8596.41,15644.4,0,-4.60944,-2.02391,0
54570,-8659.92,15616.8,0,-4.60122,-2.03903,0
54580,-8723.31,15589,0,-4.59294,-2.05411,0
54590,-8786.58,15561,0,-4.58461,-2.06915,0
54600,-8849.75,15532.7,0,-4.57623,-2.08414,0
54610,-8912.8,15504.3,0,-4.56779,-2.09909,0
54620,-8975.73,15475.7,0,-4.55931,-2.11399,0
54630,-9038.55,15446.8,0,-4.55077,-2.12885,0
54640,-9101.25,15417.8,0,-4.54219,-2.14367,0
54650,-9163.83,15388.5,0,-4.53355,-2.15844,0
54660,-9226.3,15359.1,0,-4.52486,-2.17317,0
54670,-9288.64,15329.4,0,-4.51612,-2.18785,0
54680,-9350.87,15299.5,0,-4.50734,-2.20249,0
54690,-9412.98,15269.5,0,-4.4985,-2.21709,0
54700,-9474.97,15239.2,0,-4.48962,-2.23164,0
54710,-9536.83,15208.7,0,-4.48068,-2.24614,0
54720,-9598.57,15178.1,0,-4.4717,-2.2606,0
54730,-9660.19,15147.2,0,-4.46267,-2.27501,0
54740,-9721.69,15116.1,0,-4.45359,-2.28938,0
54750,-9783.06,15084.9,0,-4.44446,-2.3037,0
54760,-9844.31,15053.4,0,-4.43529,-2.31797,0
54770,-9905.43,15021.8,0,-4.42607,-2.3322,0
54780,-9966.43,14989.9,0,-4.4168,-2.34639,0
54790,-10027.3,14957.9,0,-4.40749,-2.36052,0
54800,-10088,14925.6,0,-4.39813,-2.37461,0
54810,-10148.7,14893.2,0,-4.38872,-2.38865,0
54820,-10209.1,14860.5,0,-4.37927,-2.40265,0
54830,-10269.5,14827.7,0,-4.36977,-2.4166,0
54840,-10329.7,14794.7,0,-4.36023,-2.4305,0
54850,-10389.8,14761.5,0,-4.35064,-2.44435,0
54860,-10449.8,14728.1,0,-4.34101,-2.45816,0
54870,-10509.6,14694.5,0,-4.33133,-2.47192,0
54880,-10569.3,14660.7,0,-4.32161,-2.48563,0
54890,-10628.9,14626.7,0,-4.31185,-2.49929,0
54900,-10688.3,14592.6,0,-4.30204,-2.51291,0
54910,-10747.6,14558.2,0,-4.29219,-2.52647,0
54920,-10806.8,14523.7,0,-4.28229,-2.53999,0
54930,-10865.8,14489,0,-4.27236,-2.55346,0
54940,-10924.7,14454.1,0,-4.26238,-2.56688,0
54950,-10983.5,14419,0,-4.25235,-2.58025,0
54960,-11042.1,14383.7,0,-4.24229,-2.59358,0
54970,-11100.6,14348.2,0,-4.23219,-2.60685,0
54980,-11158.9,14312.6,0,-4.22204,-2.62008,0
54990,-11217.1,14276.8,0,-4.21185,-2.63325,0
55000,-11275.2,14240.7,0,-4.20163,-2.64638,0
55010,-11333.1,14204.6,0,-4.19136,-2.65946,0
55020,-11390.9,14168.2,0,-4.18105,-2.67249,0
55030,-11448.5,14131.6,0,-4.1707,-2.68547,0
55040,-11506,14094.9,0,-4.16032,-2.69839,0
55050,-11563.4,14058,0,-4.14989,-2.71127,0
55060,-11620.6,14020.9,0,-4.13942,-2.7241,0
55070,-11677.7,13983.6,0,-4.12892,-2.73688,0
55080,-11734.6,13946.2,0,-4.11838,-2.74961,0
55090,-11791.4,13908.6,0,-4.1078,-2.76229,0
55100,-11848.1,13870.8,0,-4.09718,-2.77492,0
55110,-11904.5,13832.8,0,-4.08652,-2.7875,0
55120,-11960.9,13794.7,0,-4.07583,-2.80002,0
55130,-12017.1,13756.4,0,-4.0651,-2.8125,0
55140,-12073.2,13717.9,0,-4.05433,-2.82493,0
55150,-12129.1,13679.2,0,-4.04353,-2.8373,0
55160,-12184.8,13640.4,0,-4.03269,-2.84963,0
55170,-12240.4,13601.4,0,-4.02181,-2.8619,0
55180,-12295.9,13562.2,0,-4.0109,-2.87412,0
55190,-12351.2,13522.9,0,-3.99996,-2.8863,0
55200,-12406.4,13483.4,0,-3.98898,-2.89842,0
55210,-12461.4,13443.7,0,-3.97796,-2.91049,0
55220,-12516.3,13403.9,0,-3.96691,-2.9225,0
55230,-12571,13363.9,0,-3.95582,-2.93447,0
55240,-12625.5,13323.7,0,-3.94471,-2.94639,0
55250,-12679.9,13283.4,0,-3.93355,-2.95825,0
55260,-12734.2,13242.9,0,-3.92237,-2.97006,0
55270,-12788.3,13202.2,0,-3.91115,-2.98182,0
55280,-12842.2,13161.4,0,-3.8999,-2.99353,0
55290,-12896,13120.4,0,-3.88861,-3.00519,0
55300,-12949.7,13079.3,0,-3.8773,-3.0168,0
55310,-13003.1,13038,0,-3.86595,-3.02835,0
55320,-13056.5,12996.5,0,-3.85457,-3.03985,0
55330,-13109.6,12954.9,0,-3.84316,-3.0513,0
55340,-13162.7,12913.1,0,-3.83171,-3.0627,0
55350,-13215.5,12871.2,0,-3.82024,-3.07404,0
55360,-13268.2,12829.1,0,-3.80874,-3.08534,0
55370,-13320.8,12786.8,0,-3.7972,-3.09658,0
55380,-13373.1,12744.4,0,-3.78564,-3.10777,0
55390,-13425.4,12701.8,0,-3.77405,-3.1189,0
55400,-13477.4,12659.1,0,-3.76242,-3.12999,0
55410,-13529.3,12616.2,0,-3.75077,-3.14102,0
55420,-13581.1,12573.2,0,-3.73909,-3.152,0
55430,-13632.7,12530,0,-3.72738,-3.16293,0
55440,-13684.1,12486.7,0,-3.71564,-3.1738,0
55450,-13735.4,12443.2,0,-3.70387,-3.18462,0
55460,-13786.5,12399.6,0,-3.69208,-3.19539,0
55470,-13837.4,12355.8,0,-3.68026,-3.20611,0
55480,-13888.2,12311.9,0,-3.66841,-3.21678,0
55490,-13938.8,12267.8,0,-3.65653,-3.22739,0
55500,-13989.3,12223.6,0,-3.64463,-3.23795,0
55510,-14039.6,12179.3,0,-3.6327,-3.24845,0
55520,-14089.7,12134.8,0,-3.62074,-3.25891,0
55530,-14139.7,12090.1,0,-3.60876,-3.26931,0
55540,-14189.5,12045.3,0,-3.59675,-3.27966,0
55550,-14239.1,12000.4,0,-3.58472,-3.28995,0
55560,-14288.6,11955.3,0,-3.57266,-3.3002,0
55570,-14337.9,11910.1,0,-3.56057,-3.31039,0
55580,-14387,11864.7,0,-3.54847,-3.32052,0
55590,-14436,11819.2,0,-3.53633,-3.33061,0
55600,-14484.8,11773.5,0,-3.52418,-3.34064,0
55610,-14533.4,11727.8,0,-3.512,-3.35062,0
55620,-14581.9,11681.8,0,-3.49979,-3.36055,0
55630,-14630.2,11635.8,0,-3.48757,-3.37042,0
55640,-14678.3,11589.6,0,-3.47532,-3.38024,0
55650,-14726.3,11543.3,0,-3.46304,-3.39001,0
55660,-14774.1,11496.8,0,-3.45075,-3.39972,0
55670,-14821.7,11450.2,0,-3.43843,-3.40939,0
55680,-14869.2,11403.5,0,-3.42609,-3.419,0
55690,-14916.5,11356.6,0,-3.41373,-3.42855,0
55700,-14963.6,11309.6,0,-3.40134,-3.43806,0
55710,-15010.6,11262.5,0,-3.38894,-3.44751,0
55720,-15057.4,11215.2,0,-3.37651,-3.4569,0
55730,-15104,11167.8,0,-3.36407,-3.46625,0
55740,-15150.4,11120.3,0,-3.3516,-3.47554,0
55750,-15196.7,11072.6,0,-3.33911,-3.48478,0
55760,-15242.8,11024.9,0,-3.3266,-3.49397,0
55770,-15288.7,10977,0,-3.31408,-3.5031,0
55780,-15334.5,10928.9,0,-3.30153,-3.51218,0
55790,-15380.1,10880.8,0,-3.28896,-3.52121,0
55800,-15425.5,10832.5,0,-3.27638,-3.53019,0
55810,-15470.7,10784.1,0,-3.26377,-3.53911,0
55820,-15515.8,10735.6,0,-3.25115,-3.54798,0
55830,-15560.7,10686.9,0,-3.23851,-3.5568,0
55840,-15605.4,10638.1,0,-3.22585,-3.56556,0
55850,-15649.9,10589.2,0,-3.21318,-3.57427,0
55860,-15694.3,10540.2,0,-3.20048,-3.58293,0
55870,-15738.5,10491.1,0,-3.18777,-3.59154,0
55880,-15782.5,10441.8,0,-3.17504,-3.60009,0
55890,-15826.4,10392.5,0,-3.1623,-3.6086,0
55900,-15870,10343,0,-3.14954,-3.61705,0
55910,-15913.5,10293.4,0,-3.13676,-3.62544,0
55920,-15956.9,10243.6,0,-3.12396,-3.63379,0
55930,-16000,10193.8,0,-3.11115,-3.64208,0
55940,-16043,10143.8,0,-3.09833,-3.65032,0
55950,-16085.8,10093.8,0,-3.08549,-3.6585,0
55960,-16128.4,10043.6,0,-3.07263,-3.66664,0
55970,-16170.8,9993.3,0,-3.05976,-3.67472,0
55980,-16213.1,9942.9,0,-3.04687,-3.68275,0
55990,-16255.2,9892.38,0,-3.03397,-3.69073,0
56000,-16297.1,9841.75,0,-3.02106,-3.69866,0
56010,-16338.8,9791.01,0,-3.00813,-3.70653,0
56020,-16380.4,9740.17,0,-2.99519,-3.71435,0
56030,-16421.8,9689.21,0,-2.98223,-3.72212,0
56040,-16463,9638.15,0,-2.96926,-3.72984,0
56050,-16504,9586.98,0,-2.95628,-3.7375,0
56060,-16544.8,9535.71,0,-2.94328,-3.74512,0
56070,-16585.5,9484.32,0,-2.93027,-3.75268,0
56080,-16626,9432.84,0,-2.91725,-3.76019,0
56090,-16666.3,9381.25,0,-2.90422,-3.76765,0
56100,-16706.4,9329.56,0,-2.89118,-3.77505,0
56110,-16746.4,9277.76,0,-2.87812,-3.78241,0
56120,-16786.1,9225.86,0,-2.86505,-3.78971,0
56130,-16825.7,9173.86,0,-2.85197,-3.79696,0
56140,-16865.1,9121.77,0,-2.83888,-3.80416,0
56150,-16904.4,9069.57,0,-2.82578,-3.81131,0
56160,-16943.4,9017.27,0,-2.81267,-3.81841,0
56170,-16982.3,8964.87,0,-2.79955,-3.82545,0
56180,-17021,8912.38,0,-2.78642,-3.83245,0
56190,-17059.5,8859.79,0,-2.77327,-3.83939,0
56200,-17097.8,8807.1,0,-2.76012,-3.84628,0
56210,-17136,8754.32,0,-2.74696,-3.85312,0
56220,-17173.9,8701.44,0,-2.73379,-3.85991,0
56230,-17211.7,8648.47,0,-2.72061,-3.86665,0
56240,-17249.3,8595.4,0,-2.70742,-3.87334,0
56250,-17286.7,8542.24,0,-2.69422,-3.87997,0
56260,-17324,8488.99,0,-2.68102,-3.88656,0
56270,-17361.1,8435.65,0,-2.6678,-3.8931,0
56280,-17397.9,8382.22,0,-2.65458,-3.89958,0
56290,-17434.6,8328.7,0,-2.64135,-3.90601,0
56300,-17471.1,8275.09,0,-2.62811,-3.9124,0
56310,-17507.5,8221.39,0,-2.61486,-3.91873,0
56320,-17543.6,8167.6,0,-2.60161,-3.92501,0
56330,-17579.6,8113.73,0,-2.58835,-3.93124,0
56340,-17615.4,8059.77,0,-2.57508,-3.93743,0
56350,-17651,8005.72,0,-2.56181,-3.94356,0
56360,-17686.4,7951.59,0,-2.54853,-3.94964,0
56370,-17721.7,7897.37,0,-2.53524,-3.95567,0
56380,-17756.7,7843.07,0,-2.52195,-3.96165,0
56390,-17791.6,7788.69,0,-2.50865,-3.96758,0
56400,-17826.3,7734.22,0,-2.49535,-3.97346,0
56410,-17860.8,7679.68,0,-2.48204,-3.97929,0
56420,-17895.1,7625.05,0,-2.46872,-3.98508,0
56430,-17929.3,7570.34,0,-2.4554,-3.99081,0
56440,-17963.2,7515.55,0,-2.44208,-3.99649,0
56450,-17997,7460.69,0,-2.42875,-4.00212,0
56460,-18030.6,7405.74,0,-2.41541,-4.00771,0
56470,-18064,7350.72,0,-2.40208,-4.01324,0
56480,-18097.3,7295.62,0,-2.38873,-4.01873,0
56490,-18130.3,7240.45,0,-2.37539,-4.02416,0
56500,-18163.2,7185.2,0,-2.36204,-4.02955,0
56510,-18195.8,7129.87,0,-2.34868,-4.03489,0
56520,-18228.3,7074.47,0,-2.33532,-4.04017,0
56530,-18260.6,7019,0,-2.32196,-4.04541,0
56540,-18292.8,6963.45,0,-2.3086,-4.05061,0
56550,-18324.7,6907.84,0,-2.29523,-4.05575,0
56560,-18356.5,6852.15,0,-2.28186,-4.06084,0
56570,-18388.1,6796.39,0,-2.26849,-4.06589,0
56580,-18419.4,6740.56,0,-2.25512,-4.07088,0
56590,-18450.7,6684.66,0,-2.24174,-4.07583,0
56600,-18481.7,6628.69,0,-2.22836,-4.08073,0
56610,-18512.5,6572.65,0,-2.21498,-4.08559,0
56620,-18543.2,6516.55,0,-2.2016,-4.09039,0
56630,-18573.6,6460.38,0,-2.18822,-4.09515,0
56640,-18603.9,6404.14,0,-2.17483,-4.09985,0
56650,-18634,6347.84,0,-2.16145,-4.10451,0
56660,-18664,6291.47,0,-2.14806,-4.10913,0
56670,-18693.7,6235.04,0,-2.13467,-4.11369,0
56680,-18723.3,6178.55,0,-2.12129,-4.11821,0
56690,-18752.6,6121.99,0,-2.1079,-4.12268,0
56700,-18781.8,6065.37,0,-2.09451,-4.1271,0
56710,-18810.8,6008.69,0,-2.08112,-4.13148,0
56720,-18839.6,5951.95,0,-2.06773,-4.1358,0
56730,-18868.3,5895.14,0,-2.05434,-4.14009,0
56740,-18896.7,5838.28,0,-2.04096,-4.14432,0
56750,-18925,5781.36,0,-2.02757,-4.14851,0
56760,-18953,5724.38,0,-2.01418,-4.15265,0
56770,-18980.9,5667.35,0,-2.0008,-4.15674,0
56780,-19008.7,5610.25,0,-1.98741,-4.16079,0
56790,-19036.2,5553.1,0,-1.97403,-4.16479,0
56800,-19063.5,5495.9,0,-1.96065,-4.16874,0
56810,-19090.7,5438.64,0,-1.94726,-4.17265,0
56820,-19117.7,5381.32,0,-1.93389,-4.17651,0
56830,-19144.5,5323.95,0,-1.92051,-4.18033,0
56840,-19171.1,5266.53,0,-1.90713,-4.18409,0
56850,-19197.5,5209.06,0,-1.89376,-4.18782,0
56860,-19223.7,5151.53,0,-1.88039,-4.1915,0
56870,-19249.8,5093.95,0,-1.86702,-4.19513,0
56880,-19275.7,5036.32,0,-1.85366,-4.19871,0
56890,-19301.3,4978.65,0,-1.84029,-4.20225,0
56900,-19326.8,4920.92,0,-1.82693,-4.20575,0
56910,-19352.2,4863.14,0,-1.81358,-4.2092,0
56920,-19377.3,4805.32,0,-1.80022,-4.2126,0
56930,-19402.3,4747.44,0,-1.78687,-4.21596,0
56940,-19427,4689.53,0,-1.77353,-4.21927,0
56950,-19451.6,4631.56,0,-1.76018,-4.22254,0
56960,-19476,4573.55,0,-1.74684,-4.22577,0
56970,-19500.2,4515.49,0,-1.73351,-4.22895,0
56980,-19524.3,4457.39,0,-1.72018,-4.23208,0
56990,-19548.1,4399.25,0,-1.70685,-4.23517,0
57000,-19571.8,4341.06,0,-1.69353,-4.23822,0
57010,-19595.3,4282.83,0,-1.68021,-4.24122,0
57020,-19618.6,4224.56,0,-1.66689,-4.24418,0
57030,-19641.7,4166.25,0,-1.65358,-4.24709,0
57040,-19664.6,4107.9,0,-1.64028,-4.24996,0
57050,-19687.4,4049.5,0,-1.62698,-4.25278,0
57060,-19710,3991.07,0,-1.61369,-4.25556,0
57070,-19732.3,3932.6,0,-1.6004,-4.2583,0
57080,-19754.6,3874.09,0,-1.58712,-4.26099,0
57090,-19776.6,3815.54,0,-1.57384,-4.26364,0
57100,-19798.4,3756.95,0,-1.56057,-4.26625,0
57110,-19820.1,3698.33,0,-1.5473,-4.26881,0
57120,-19841.5,3639.67,0,-1.53404,-4.27133,0
57130,-19862.8,3580.98,0,-1.52079,-4.27381,0
57140,-19883.9,3522.25,0,-1.50754,-4.27625,0
57150,-19904.9,3463.49,0,-1.4943,-4.27864,0
57160,-19925.6,3404.7,0,-1.48106,-4.28099,0
57170,-19946.2,3345.87,0,-1.46783,-4.28329,0
57180,-19966.6,3287.01,0,-1.45461,-4.28555,0
57190,-19986.8,3228.12,0,-1.4414,-4.28777,0
57200,-20006.8,3169.19,0,-1.42819,-4.28995,0
57210,-20026.6,3110.24,0,-1.41499,-4.29209,0
57220,-20046.3,3051.25,0,-1.4018,-4.29418,0
57230,-20065.7,2992.24,0,-1.38861,-4.29623,0
57240,-20085,2933.2,0,-1.37543,-4.29824,0
57250,-20104.1,2874.13,0,-1.36226,-4.30021,0
57260,-20123.1,2815.03,0,-1.3491,-4.30214,0
57270,-20141.8,2755.9,0,-1.33594,-4.30402,0
57280,-20160.4,2696.75,0,-1.32279,-4.30586,0
57290,-20178.8,2637.57,0,-1.30965,-4.30767,0
57300,-20197,2578.37,0,-1.29652,-4.30943,0
57310,-20215,2519.14,0,-1.2834,-4.31115,0
57320,-20232.8,2459.89,0,-1.27028,-4.31282,0
57330,-20250.5,2400.62,0,-1.25718,-4.31446,0
57340,-20268,2341.32,0,-1.24408,-4.31606,0
57350,-20285.3,2281.99,0,-1.23099,-4.31761,0
57360,-20302.4,2222.65,0,-1.21791,-4.31913,0
57370,-20319.4,2163.29,0,-1.20484,-4.3206,0
57380,-20336.1,2103.9,0,-1.19178,-4.32203,0
57390,-20352.7,2044.49,0,-1.17873,-4.32343,0
57400,-20369.1,1985.07,0,-1.16568,-4.32478,0
57410,-20385.3,1925.62,0,-1.15265,-4.32609,0
57420,-20401.4,1866.16,0,-1.13962,-4.32737,0
57430,-20417.2,1806.68,0,-1.12661,-4.3286,0
57440,-20432.9,1747.18,0,-1.1136,-4.32979,0
57450,-20448.4,1687.66,0,-1.10061,-4.33095,0
57460,-20463.8,1628.13,0,-1.08762,-4.33206,0
57470,-20478.9,1568.58,0,-1.07465,-4.33313,0
57480,-20493.9,1509.01,0,-1.06168,-4.33417,0
57490,-20508.7,1449.43,0,-1.04873,-4.33517,0
57500,-20523.3,1389.84,0,-1.03578,-4.33612,0
57510,-20537.7,1330.23,0,-1.02285,-4.33704,0
57520,-20552,1270.61,0,-1.00992,-4.33792,0
57530,-20566.1,1210.98,0,-0.997011,-4.33876,0
57540,-20580,1151.34,0,-0.984109,-4.33956,0
57550,-20593.7,1091.68,0,-0.971217,-4.34032,0
57560,-20607.2,1032.01,0,-0.958336,-4.34105,0
57570,-20620.6,972.332,0,-0.945466,-4.34173,0
57580,-20633.8,912.644,0,-0.932607,-4.34238,0
57590,-20646.8,852.946,0,-0.91976,-4.34299,0
57600,-20659.7,793.239,0,-0.906924,-4.34356,0
57610,-20672.3,733.524,0,-0.894099,-4.34409,0
57620,-20684.8,673.801,0,-0.881285,-4.34459,0
57630,-20697.1,614.07,0,-0.868483,-4.34505,0
57640,-20709.3,554.333,0,-0.855693,-4.34547,0
57650,-20721.2,494.589,0,-0.842915,-4.34585,0
57660,-20733,434.84,0,-0.830148,-4.34619,0
57670,-20744.6,375.085,0,-0.817393,-4.3465,0
57680,-20756,315.325,0,-0.804651,-4.34677,0
57690,-20767.3,255.561,0,-0.79192,-4.34701,0
57700,-20778.4,195.794,0,-0.779201,-4.3472,0
57710,-20789.3,136.023,0,-0.766495,-4.34736,0
57720,-20800,76.2489,0,-0.753801,-4.34749,0
57730,-20810.6,16.4729,0,-0.74112,-4.34757,0
57740,-20820.9,-43.3047,0,-0.728451,-4.34762,0
57750,-20831.1,-103.084,0,-0.715795,-4.34764,0
57760,-20841.2,-162.863,0,-0.703151,-4.34761,0
57770,-20851,-222.643,0,-0.69052,-4.34755,0
57780,-20860.7,-282.423,0,-0.677902,-4.34746,0
57790,-20870.2,-342.202,0,-0.665297,-4.34733,0
57800,-20879.6,-401.979,0,-0.652705,-4.34716,0
57810,-20888.7,-461.755,0,-0.640126,-4.34696,0
57820,-20897.7,-521.529,0,-0.62756,-4.34672,0
57830,-20906.5,-581.299,0,-0.615007,-4.34644,0
57840,-20915.2,-641.067,0,-0.602468,-4.34614,0
57850,-20923.6,-700.831,0,-0.589942,-4.34579,0
57860,-20931.9,-760.59,0,-0.577429,-4.34541,0
57870,-20940.1,-820.345,0,-0.564931,-4.34499,0
57880,-20948,-880.095,0,-0.552445,-4.34454,0
57890,-20955.8,-939.839,0,-0.539974,-4.34406,0
57900,-20963.4,-999.577,0,-0.527516,-4.34354,0
57910,-20970.9,-1059.31,0,-0.515072,-4.34298,0
57920,-20978.1,-1119.03,0,-0.502641,-4.34239,0
57930,-20985.2,-1178.75,0,-0.490225,-4.34177,0
57940,-20992.2,-1238.46,0,-0.477823,-4.34111,0
57950,-20998.9,-1298.16,0,-0.465435,-4.34042,0
57960,-21005.5,-1357.85,0,-0.453061,-4.33969,0
57970,-21011.9,-1417.53,0,-0.440702,-4.33893,0
57980,-21018.2,-1477.2,0,-0.428357,-4.33814,0
57990,-21024.2,-1536.86,0,-0.416026,-4.33731,0
58000,-21030.1,-1596.51,0,-0.403709,-4.33645,0
58010,-21035.9,-1656.15,0,-0.391407,-4.33555,0
58020,-21041.4,-1715.78,0,-0.37912,-4.33462,0
58030,-21046.8,-1775.39,0,-0.366848,-4.33366,0
58040,-21052.1,-1835,0,-0.35459,-4.33266,0
58050,-21057.1,-1894.59,0,-0.342347,-4.33163,0
58060,-21062,-1954.16,0,-0.330118,-4.33057,0
58070,-21066.7,-2013.72,0,-0.317905,-4.32947,0
58080,-21071.3,-2073.27,0,-0.305707,-4.32834,0
58090,-21075.7,-2132.8,0,-0.293523,-4.32718,0
58100,-21079.9,-2192.32,0,-0.281355,-4.32599,0
58110,-21084,-2251.82,0,-0.269202,-4.32476,0
58120,-21087.8,-2311.3,0,-0.257064,-4.3235,0
58130,-21091.6,-2370.77,0,-0.244942,-4.32221,0
58140,-21095.1,-2430.22,0,-0.232835,-4.32089,0
58150,-21098.5,-2489.65,0,-0.220743,-4.31953,0
58160,-21101.7,-2549.06,0,-0.208667,-4.31814,0
58170,-21104.8,-2608.46,0,-0.196606,-4.31672,0
58180,-21107.6,-2667.83,0,-0.18456,-4.31527,0
58190,-21110.4,-2727.19,0,-0.172531,-4.31379,0
58200,-21112.9,-2786.53,0,-0.160517,-4.31227,0
58210,-21115.3,-2845.84,0,-0.148519,-4.31073,0
58220,-21117.5,-2905.14,0,-0.136536,-4.30915,0
58230,-21119.6,-2964.41,0,-0.12457,-4.30754,0
58240,-21121.5,-3023.67,0,-0.112619,-4.3059,0
58250,-21123.2,-3082.9,0,-0.100685,-4.30422,0
58260,-21124.8,-3142.1,0,-0.0887661,-4.30252,0
58270,-21126.2,-3201.29,0,-0.0768635,-4.30079,0
58280,-21127.4,-3260.45,0,-0.0649771,-4.29902,0
58290,-21128.5,-3319.59,0,-0.0531068,-4.29723,0
58300,-21129.4,-3378.7,0,-0.0412528,-4.2954,0
58310,-21130.1,-3437.79,0,-0.0294151,-4.29354,0
58320,-21130.7,-3496.86,0,-0.0175936,-4.29166,0
58330,-21131.1,-3555.89,0,-0.00578857,-4.28974,0
58340,-21131.4,-3614.91,0,0.00600006,-4.28779,0
58350,-21131.5,-3673.89,0,0.0177722,-4.28581,0
58360,-21131.4,-3732.85,0,0.0295279,-4.28381,0
58370,-21131.2,-3791.78,0,0.0412669,-4.28177,0
58380,-21130.8,-3850.69,0,0.0529894,-4.2797,0
58390,-21130.2,-3909.57,0,0.0646952,-4.2776,0
58400,-21129.5,-3968.41,0,0.0763842,-4.27548,0
58410,-21128.6,-4027.23,0,0.0880566,-4.27332,0
58420,-21127.6,-4086.02,0,0.0997121,-4.27113,0
58430,-21126.4,-4144.79,0,0.111351,-4.26892,0
58440,-21125.1,-4203.52,0,0.122973,-4.26667,0
58450,-21123.5,-4262.22,0,0.134577,-4.2644,0
58460,-21121.9,-4320.89,0,0.146165,-4.2621,0
58470,-21120,-4379.52,0,0.157736,-4.25976,0
58480,-21118,-4438.13,0,0.16929,-4.2574,0
58490,-21115.9,-4496.7,0,0.180827,-4.25501,0
58500,-21113.6,-4555.25,0,0.192346,-4.2526,0
58510,-21111.1,-4613.76,0,0.203848,-4.25015,0
58520,-21108.5,-4672.23,0,0.215333,-4.24768,0
58530,-21105.7,-4730.68,0,0.226801,-4.24517,0
58540,-21102.7,-4789.08,0,0.238252,-4.24264,0
58550,-21099.6,-4847.46,0,0.249685,-4.24008,0
58560,-21096.4,-4905.8,0,0.261101,-4.23749,0
58570,-21092.9,-4964.1,0,0.272499,-4.23488,0
58580,-21089.4,-5022.37,0,0.28388,-4.23223,0
58590,-21085.6,-5080.6,0,0.295243,-4.22956,0
58600,-21081.7,-5138.8,0,0.306589,-4.22686,0
58610,-21077.7,-5196.96,0,0.317917,-4.22414,0
58620,-21073.5,-5255.08,0,0.329228,-4.22138,0
58630,-21069.1,-5313.17,0,0.340521,-4.2186,0
58640,-21064.6,-5371.21,0,0.351796,-4.21579,0
58650,-21060,-5429.22,0,0.363053,-4.21296,0
58660,-21055.1,-5487.19,0,0.374293,-4.21009,0
58670,-21050.2,-5545.13,0,0.385515,-4.2072,0
58680,-21045,-5603.02,0,0.396719,-4.20429,0
58690,-21039.7,-5660.87,0,0.407905,-4.20134,0
58700,-21034.3,-5718.68,0,0.419074,-4.19837,0
58710,-21028.7,-5776.46,0,0.430224,-4.19537,0
58720,-21023,-5834.19,0,0.441357,-4.19235,0
58730,-21017.1,-5891.88,0,0.452471,-4.1893,0
58740,-21011,-5949.52,0,0.463567,-4.18622,0
58750,-21004.8,-6007.13,0,0.474646,-4.18312,0
58760,-20998.4,-6064.7,0,0.485706,-4.17999,0
58770,-20991.9,-6122.22,0,0.496748,-4.17684,0
58780,-20985.3,-6179.7,0,0.507772,-4.17366,0
58790,-20978.4,-6237.13,0,0.518778,-4.17045,0
58800,-20971.5,-6294.52,0,0.529765,-4.16722,0
58810,-20964.4,-6351.87,0,0.540734,-4.16396,0
58820,-20957.1,-6409.17,0,0.551685,-4.16067,0
58830,-20949.7,-6466.43,0,0.562618,-4.15736,0
58840,-20942.1,-6523.65,0,0.573532,-4.15403,0
58850,-20934.4,-6580.81,0,0.584428,-4.15067,0
